sku,_store,_attribute_set,_type,_category,_root_category,_product_websites,color,cost,country_of_manufacture,created_at,custom_design,custom_design_from,custom_design_to,custom_layout_update,description,gallery,gift_message_available,has_options,image,image_label,manufacturer,media_gallery,meta_description,meta_keyword,meta_title,minimal_price,msrp,msrp_display_actual_price_type,msrp_enabled,name,news_from_date,news_to_date,options_container,page_layout,price,required_options,short_description,small_image,small_image_label,special_from_date,special_price,special_to_date,status,tax_class_id,thumbnail,thumbnail_label,updated_at,url_key,url_path,visibility,weight,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,_links_related_sku,_links_related_position,_links_crosssell_sku,_links_crosssell_position,_links_upsell_sku,_links_upsell_position,_associated_sku,_associated_default_qty,_associated_position,_tier_price_website,_tier_price_customer_group,_tier_price_qty,_tier_price_price,_group_price_website,_group_price_customer_group,_group_price_price,_media_attribute_id,_media_image,_media_lable,_media_position,_media_is_disabled
11,,Default,virtual,,,base,,,,,,,,,"TV, Movie & Video Games",,,,http://thumbs4.ebaystatic.com/m/mtXdRV5rjQbXReL2mJbmBGQ/140.jpg,,,,,,,,,,,<built-in method title of str object at 0x7f6a00345b90>,,,,,4.99,,Toys,,,,,,1,2,,,,,,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,,Default,virtual,,,base,,,,,,,,,Diecast-Modern Manufacture,,,,http://thumbs3.ebaystatic.com/m/mOa3YKWj-IPjpTbBqhHrznw/140.jpg,,,,,,,,,,,<built-in method title of str object at 0x7f69ff621570>,,,,,5.5,,Toys,,,,,,1,2,,,,,,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,,Default,virtual,,,base,,,,,,,,,"TV, Movie & Video Games",,,,http://thumbs1.ebaystatic.com/m/mV0IbisDOvJy0kQvgT-2f4A/140.jpg,,,,,,,,,,,<built-in method title of str object at 0x7f69ffe90978>,,,,,10.0,,Toys,,,,,,1,2,,,,,,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,,Default,virtual,,,base,,,,,,,,,"TV, Movie & Video Games",,,,http://thumbs3.ebaystatic.com/m/mYOOvDHRSUdswrZbMs3O51g/140.jpg,,,,,,,,,,,<built-in method title of str object at 0x7f69ffe90a28>,,,,,45.0,,Toys,,,,,,1,2,,,,,,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,,Default,virtual,,,base,,,,,,,,,Developmental Baby Toys,,,,http://thumbs4.ebaystatic.com/m/mTi8AoBH_Kv33R_9Z-g2BlQ/140.jpg,,,,,,,,,,,<built-in method title of str object at 0x7f69ffeafdc8>,,,,,0.01,,Toys,,,,,,1,2,,,,,,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,,Default,virtual,,,base,,,,,,,,,"TV, Movie & Video Games",,,,http://thumbs4.ebaystatic.com/m/mSDp2c-7y77hUixWEOmfSdg/140.jpg,,,,,,,,,,,<built-in method title of str object at 0x7f69ff629090>,,,,,5.0,,Toys,,,,,,1,2,,,,,,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,,Default,virtual,,,base,,,,,,,,,"TV, Movie & Video Games",,,,http://thumbs1.ebaystatic.com/m/mysab5IxgTWvLpPyKFwFmtg/140.jpg,,,,,,,,,,,<built-in method title of str object at 0x7f69ff62a1d0>,,,,,4.25,,Toys,,,,,,1,2,,,,,,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,,Default,virtual,,,base,,,,,,,,,Other,,,,http://thumbs1.ebaystatic.com/m/m4XpphVD0VsTnimkDti_wHg/140.jpg,,,,,,,,,,,<built-in method title of str object at 0x7f69ffeafe40>,,,,,0.99,,Toys,,,,,,1,2,,,,,,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,,Default,virtual,,,base,,,,,,,,,"TV, Movie & Video Games",,,,http://thumbs1.ebaystatic.com/m/mMH-_M2TWUvGiveQsud_XJw/140.jpg,,,,,,,,,,,<built-in method title of str object at 0x7f69ff629030>,,,,,9.0,,Toys,,,,,,1,2,,,,,,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,,Default,virtual,,,base,,,,,,,,,Developmental Baby Toys,,,,http://thumbs3.ebaystatic.com/m/mraJyUesvgaZ8YbI3LuMufw/140.jpg,,,,,,,,,,,<built-in method title of str object at 0x7f69ff629150>,,,,,5.43,,Toys,,,,,,1,2,,,,,,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,Default,virtual,,,base,,,,,,,,,Diecast-Modern Manufacture,,,,http://thumbs3.ebaystatic.com/m/mrnGq6aZ36IbllNKkl_C0hQ/140.jpg,,,,,,,,,,,<built-in method title of str object at 0x7f6a00345c70>,,,,,1.25,,Toys,,,,,,1,2,,,,,,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,,Default,virtual,,,base,,,,,,,,,"TV, Movie & Video Games",,,,http://thumbs1.ebaystatic.com/m/mB7LwGNYYeHFhEbqQYye8nQ/140.jpg,,,,,,,,,,,<built-in method title of str object at 0x7f6a00345d50>,,,,,10.0,,Toys,,,,,,1,2,,,,,,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,,Default,virtual,,,base,,,,,,,,,Comic Book Heroes,,,,http://thumbs3.ebaystatic.com/m/mg2hLR88_CSbIOkl1q-Jo0w/140.jpg,,,,,,,,,,,<built-in method title of str object at 0x7f6a00345dc0>,,,,,4.79,,Toys,,,,,,1,2,,,,,,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,,Default,virtual,,,base,,,,,,,,,Diecast-Modern Manufacture,,,,http://thumbs2.ebaystatic.com/m/mwAaRDVNGa5LeaJxElrF1UQ/140.jpg,,,,,,,,,,,<built-in method title of str object at 0x7f69ff63b110>,,,,,10.0,,Toys,,,,,,1,2,,,,,,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,Default,virtual,,,base,,,,,,,,,Diecast-Modern Manufacture,,,,http://thumbs2.ebaystatic.com/m/mUtMgacT1frvUBy23EQPGNA/140.jpg,,,,,,,,,,,<built-in method title of str object at 0x7f69ff62a578>,,,,,50.0,,Toys,,,,,,1,2,,,,,,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,,Default,virtual,,,base,,,,,,,,,"TV, Movie & Video Games",,,,http://thumbs1.ebaystatic.com/m/mYkqRT7Hw66ECQ06T_-4g-A/140.jpg,,,,,,,,,,,<built-in method title of str object at 0x7f6a00345ce0>,,,,,11.65,,Toys,,,,,,1,2,,,,,,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,,Default,virtual,,,base,,,,,,,,,Comic Book Heroes,,,,http://thumbs4.ebaystatic.com/m/mq1m7Mr_FlEViG0PBRF4F6Q/140.jpg,,,,,,,,,,,<built-in method title of str object at 0x7f69ffe90a80>,,,,,190.0,,Toys,,,,,,1,2,,,,,,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,,Default,virtual,,,base,,,,,,,,,Developmental Baby Toys,,,,http://thumbs3.ebaystatic.com/m/mWmIgpI84XHnJd_VBucY7yg/140.jpg,,,,,,,,,,,<built-in method title of str object at 0x7f69ff62a718>,,,,,3.24,,Toys,,,,,,1,2,,,,,,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,,Default,virtual,,,base,,,,,,,,,"TV, Movie & Video Games",,,,http://thumbs2.ebaystatic.com/m/muoKpUQ7LFu2yAgFZtAGDmA/140.jpg,,,,,,,,,,,<built-in method title of str object at 0x7f69ffeafeb8>,,,,,12.99,,Toys,,,,,,1,2,,,,,,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,,Default,virtual,,,base,,,,,,,,,"TV, Movie & Video Games",,,,http://thumbs1.ebaystatic.com/m/mFoaFMyx2RxevQOIByY06tg/140.jpg,,,,,,,,,,,<built-in method title of str object at 0x7f69ffeaff30>,,,,,4.46,,Toys,,,,,,1,2,,,,,,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,,Default,virtual,,,base,,,,,,,,,Diecast-Modern Manufacture,,,,http://thumbs3.ebaystatic.com/m/mEudnM9bGulqYa6q0ya8qDg/140.jpg,,,,,,,,,,,<built-in method title of str object at 0x7f6a00345f10>,,,,,49.5,,Toys,,,,,,1,2,,,,,,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,,Default,virtual,,,base,,,,,,,,,"TV, Movie & Video Games",,,,http://thumbs1.ebaystatic.com/m/mQigb5ZJa59ywgPkv1j63Qg/140.jpg,,,,,,,,,,,<built-in method title of str object at 0x7f69ff6409b0>,,,,,22.0,,Toys,,,,,,1,2,,,,,,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,,Default,virtual,,,base,,,,,,,,,"TV, Movie & Video Games",,,,http://thumbs2.ebaystatic.com/m/m_hII0E6tw-WGSZMwxoLbXg/140.jpg,,,,,,,,,,,<built-in method title of str object at 0x7f69ff62a9f0>,,,,,1.25,,Toys,,,,,,1,2,,,,,,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,,Default,virtual,,,base,,,,,,,,,Developmental Baby Toys,,,,http://thumbs2.ebaystatic.com/m/mvfiwchLbMj_l73P3Q8AYSw/140.jpg,,,,,,,,,,,<built-in method title of str object at 0x7f69ff64d030>,,,,,1.99,,Toys,,,,,,1,2,,,,,,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,,Default,virtual,,,base,,,,,,,,,"TV, Movie & Video Games",,,,http://thumbs3.ebaystatic.com/m/m--_XUbhRvfw7sTPqg17m-g/140.jpg,,,,,,,,,,,<built-in method title of str object at 0x7f69ffea2ad0>,,,,,5.95,,Toys,,,,,,1,2,,,,,,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,,Default,virtual,,,base,,,,,,,,,Developmental Baby Toys,,,,http://thumbs2.ebaystatic.com/m/mrsGuPoiw98aTGYDDVTew4Q/140.jpg,,,,,,,,,,,<built-in method title of str object at 0x7f69ff6290f0>,,,,,1.99,,Toys,,,,,,1,2,,,,,,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,,Default,virtual,,,base,,,,,,,,,Developmental Baby Toys,,,,http://thumbs1.ebaystatic.com/m/mCsoa0YdwlyRyvCTAx8XQIg/140.jpg,,,,,,,,,,,<built-in method title of str object at 0x7f69ff64d0a8>,,,,,5.1,,Toys,,,,,,1,2,,,,,,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,,Default,virtual,,,base,,,,,,,,,"TV, Movie & Video Games",,,,http://thumbs3.ebaystatic.com/m/mYVP5iVLDXl3WhwhXu18e3w/140.jpg,,,,,,,,,,,<built-in method title of str object at 0x7f69ff64d120>,,,,,13.99,,Toys,,,,,,1,2,,,,,,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,,Default,virtual,,,base,,,,,,,,,Comic Book Heroes,,,,http://thumbs4.ebaystatic.com/m/mQ-_kzIlVOUT4PHwRITuEQQ/140.jpg,,,,,,,,,,,<built-in method title of str object at 0x7f69ff64d198>,,,,,7.27,,Toys,,,,,,1,2,,,,,,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,,Default,virtual,,,base,,,,,,,,,"TV, Movie & Video Games",,,,http://thumbs1.ebaystatic.com/m/m_YA74GiTyn-lnqeUHqsnRA/140.jpg,,,,,,,,,,,<built-in method title of str object at 0x7f69ff6291b0>,,,,,0.99,,Toys,,,,,,1,2,,,,,,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,,Default,virtual,,,base,,,,,,,,,"TV, Movie & Video Games",,,,http://thumbs2.ebaystatic.com/m/mwOYg_xUPOB3DxhlbMW4g0g/140.jpg,,,,,,,,,,,<built-in method title of str object at 0x7f69ff64d210>,,,,,15.95,,Toys,,,,,,1,2,,,,,,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,Default,virtual,,,base,,,,,,,,,"TV, Movie & Video Games",,,,http://thumbs2.ebaystatic.com/m/mOzH6zikcdXI05wU1hi6XBQ/140.jpg,,,,,,,,,,,<built-in method title of str object at 0x7f69ff64d288>,,,,,6.0,,Toys,,,,,,1,2,,,,,,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,,Default,virtual,,,base,,,,,,,,,Diecast-Modern Manufacture,,,,http://thumbs1.ebaystatic.com/m/mN6PB_OH51a55Ihak26WQlA/140.jpg,,,,,,,,,,,<built-in method title of str object at 0x7f69ff64d300>,,,,,34.99,,Toys,,,,,,1,2,,,,,,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,,Default,virtual,,,base,,,,,,,,,Other,,,,http://thumbs1.ebaystatic.com/m/mM7W3nb0FgbnPCa3fn7lVqw/140.jpg,,,,,,,,,,,<built-in method title of str object at 0x7f69ff64d378>,,,,,3.59,,Toys,,,,,,1,2,,,,,,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,,Default,virtual,,,base,,,,,,,,,"TV, Movie & Video Games",,,,http://thumbs3.ebaystatic.com/m/m6CTROwWhIsUojmr-TpVCKg/140.jpg,,,,,,,,,,,<built-in method title of str object at 0x7f69ff64d3f0>,,,,,19.5,,Toys,,,,,,1,2,,,,,,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,,Default,virtual,,,base,,,,,,,,,Developmental Baby Toys,,,,http://thumbs4.ebaystatic.com/m/mfg_UmL5zVhHi2POzpypjTA/140.jpg,,,,,,,,,,,<built-in method title of str object at 0x7f69ff64d468>,,,,,6.5,,Toys,,,,,,1,2,,,,,,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,,Default,virtual,,,base,,,,,,,,,"TV, Movie & Video Games",,,,http://thumbs4.ebaystatic.com/m/mXfUymhCoog-Ph8Fahm7giA/140.jpg,,,,,,,,,,,<built-in method title of str object at 0x7f69ffea2a80>,,,,,17.45,,Toys,,,,,,1,2,,,,,,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,,Default,virtual,,,base,,,,,,,,,Developmental Baby Toys,,,,http://thumbs3.ebaystatic.com/m/mLG7mMrLN3UcR9xamQtiNWg/140.jpg,,,,,,,,,,,<built-in method title of str object at 0x7f6a00345f80>,,,,,3.99,,Toys,,,,,,1,2,,,,,,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,,Default,virtual,,,base,,,,,,,,,"TV, Movie & Video Games",,,,http://thumbs1.ebaystatic.com/m/mDxabRF3OaFvHjZgtM-fASA/140.jpg,,,,,,,,,,,<built-in method title of str object at 0x7f6a00345ea0>,,,,,2.34,,Toys,,,,,,1,2,,,,,,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,,Default,virtual,,,base,,,,,,,,,Diecast-Modern Manufacture,,,,http://thumbs2.ebaystatic.com/m/mH5Y9LqbPe7_Xqsio6L5qDA/140.jpg,,,,,,,,,,,<built-in method title of str object at 0x7f69ff629210>,,,,,250.0,,Toys,,,,,,1,2,,,,,,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,,Default,virtual,,,base,,,,,,,,,"TV, Movie & Video Games",,,,http://thumbs1.ebaystatic.com/m/mtSdH8lgK88ipMVHwfQfq9w/140.jpg,,,,,,,,,,,<built-in method title of str object at 0x7f69ff6292d0>,,,,,10.0,,Toys,,,,,,1,2,,,,,,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,,Default,virtual,,,base,,,,,,,,,Comic Book Heroes,,,,http://thumbs4.ebaystatic.com/m/mnyhjMKJIsUrDpNf_mF0SxA/140.jpg,,,,,,,,,,,<built-in method title of str object at 0x7f69ff64d4e0>,,,,,160.99,,Toys,,,,,,1,2,,,,,,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,,Default,virtual,,,base,,,,,,,,,"TV, Movie & Video Games",,,,http://thumbs1.ebaystatic.com/m/mHMiUM21C48dZKXtORdEXbQ/140.jpg,,,,,,,,,,,<built-in method title of str object at 0x7f69ff5e4308>,,,,,48.99,,Toys,,,,,,1,2,,,,,,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,,Default,virtual,,,base,,,,,,,,,"TV, Movie & Video Games",,,,http://thumbs1.ebaystatic.com/m/mVmu2inNZeD3oYEdBpGwYKQ/140.jpg,,,,,,,,,,,<built-in method title of str object at 0x7f69ffe90138>,,,,,5.95,,Toys,,,,,,1,2,,,,,,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,,Default,virtual,,,base,,,,,,,,,"TV, Movie & Video Games",,,,http://thumbs3.ebaystatic.com/m/mXjk3wsV-J7UuX1QdjugMaQ/140.jpg,,,,,,,,,,,<built-in method title of str object at 0x7f69ff5f5030>,,,,,51.0,,Toys,,,,,,1,2,,,,,,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,,Default,virtual,,,base,,,,,,,,,"TV, Movie & Video Games",,,,http://thumbs1.ebaystatic.com/m/mUQi-RlQ8YYpPbmfmJwifgg/140.jpg,,,,,,,,,,,<built-in method title of str object at 0x7f69ff5e44a8>,,,,,4.01,,Toys,,,,,,1,2,,,,,,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,,Default,virtual,,,base,,,,,,,,,"TV, Movie & Video Games",,,,http://thumbs4.ebaystatic.com/m/mhoTNmacdunnmmkJemFlO1A/140.jpg,,,,,,,,,,,<built-in method title of str object at 0x7f69ff629270>,,,,,4.99,,Toys,,,,,,1,2,,,,,,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,,Default,virtual,,,base,,,,,,,,,Diecast-Modern Manufacture,,,,http://thumbs2.ebaystatic.com/m/mPEJ3hVQnHs7E6_vz42NHwg/140.jpg,,,,,,,,,,,<built-in method title of str object at 0x7f69ffe90b30>,,,,,30.0,,Toys,,,,,,1,2,,,,,,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,,Default,virtual,,,base,,,,,,,,,Comic Book Heroes,,,,http://thumbs4.ebaystatic.com/m/moM3ga-rNr3p1w4hSEDxgKQ/140.jpg,,,,,,,,,,,<built-in method title of str object at 0x7f69ff64d5d0>,,,,,219.99,,Toys,,,,,,1,2,,,,,,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,,Default,virtual,,,base,,,,,,,,,"TV, Movie & Video Games",,,,http://thumbs3.ebaystatic.com/m/m9dGWMdKeH18mx7wVPhWFPA/140.jpg,,,,,,,,,,,<built-in method title of str object at 0x7f69ff629330>,,,,,11.0,,Toys,,,,,,1,2,,,,,,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,,Default,virtual,,,base,,,,,,,,,Diecast-Modern Manufacture,,,,http://thumbs1.ebaystatic.com/m/mve8MmaS-yy3qeQSebb3qAg/140.jpg,,,,,,,,,,,<built-in method title of str object at 0x7f69ff6293f0>,,,,,65.0,,Toys,,,,,,1,2,,,,,,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,,Default,virtual,,,base,,,,,,,,,Diecast-Modern Manufacture,,,,http://thumbs3.ebaystatic.com/m/mFvyRqEr6BaxUyULjweJVig/140.jpg,,,,,,,,,,,<built-in method title of str object at 0x7f69ff64d558>,,,,,28.21,,Toys,,,,,,1,2,,,,,,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,,Default,virtual,,,base,,,,,,,,,"TV, Movie & Video Games",,,,http://thumbs4.ebaystatic.com/m/mBHOwf0gZt4sfTLxUINkgdg/140.jpg,,,,,,,,,,,<built-in method title of str object at 0x7f69ffe90b88>,,,,,12.99,,Toys,,,,,,1,2,,,,,,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,,Default,virtual,,,base,,,,,,,,,Diecast-Modern Manufacture,,,,http://thumbs3.ebaystatic.com/m/mD1misAMuchkOpkQBb5XpnA/140.jpg,,,,,,,,,,,<built-in method title of str object at 0x7f69ffe90be0>,,,,,6.99,,Toys,,,,,,1,2,,,,,,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,,Default,virtual,,,base,,,,,,,,,Diecast-Modern Manufacture,,,,http://thumbs1.ebaystatic.com/m/mPA1p0VCm8J2WhuBWXs-l_g/140.jpg,,,,,,,,,,,<built-in method title of str object at 0x7f69ff629450>,,,,,0.25,,Toys,,,,,,1,2,,,,,,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,,Default,virtual,,,base,,,,,,,,,"TV, Movie & Video Games",,,,http://thumbs4.ebaystatic.com/m/mvjdIfQRg4NsoHc-wHteCIw/140.jpg,,,,,,,,,,,<built-in method title of str object at 0x7f69ffe90ad8>,,,,,19.99,,Toys,,,,,,1,2,,,,,,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,,Default,virtual,,,base,,,,,,,,,"TV, Movie & Video Games",,,,http://thumbs2.ebaystatic.com/m/mO8RM0U-cEmfDJeqlSxIIpQ/140.jpg,,,,,,,,,,,<built-in method title of str object at 0x7f69ff64d648>,,,,,2.25,,Toys,,,,,,1,2,,,,,,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
